Domain,Element,Area Code,Area,Element Code,Item,Year,Value (in thousands)
Value of Agricultural Production,Gross Production Value,203,Spain,152,Blueberries,2002,"$13,375.00"
Value of Agricultural Production,Gross Production Value,203,Spain,152,Blueberries,2003,"$13,776.00"
Value of Agricultural Production,Gross Production Value,203,Spain,152,Blueberries,2004,"$14,174.00"
Value of Agricultural Production,Gross Production Value,203,Spain,152,Blueberries,2005,"$14,573.00"
Value of Agricultural Production,Gross Production Value,203,Spain,152,Blueberries,2006,"$14,974.00"
Value of Agricultural Production,Gross Production Value,203,Spain,152,Blueberries,2007,"$15,372.00"
Value of Agricultural Production,Gross Production Value,203,Spain,152,Blueberries,2008,"$15,773.00"
Value of Agricultural Production,Gross Production Value,203,Spain,152,Blueberries,2009,"$16,171.00"
Value of Agricultural Production,Gross Production Value,203,Spain,152,Blueberries,2010,"$16,570.00"
Value of Agricultural Production,Gross Production Value,203,Spain,152,Blueberries,2011,"$16,971.00"
Value of Agricultural Production,Gross Production Value,203,Spain,152,Blueberries,2012,"$17,369.00"
Value of Agricultural Production,Gross Production Value,203,Spain,152,Blueberries,2013,"$29,477.00"
Value of Agricultural Production,Gross Production Value,203,Spain,152,Blueberries,2014,"$52,114.00"
Value of Agricultural Production,Gross Production Value,203,Spain,152,Blueberries,2015,"$52,114.00"
Value of Agricultural Production,Gross Production Value,203,Spain,152,Blueberries,2016,"$61,728.00"
Value of Agricultural Production,Gross Production Value,203,Spain,152,Blueberries,2017,"$87,488.00"
Value of Agricultural Production,Gross Production Value,203,Spain,152,Blueberries,2018,"$107,693.00"
Value of Agricultural Production,Gross Production Value,203,Spain,152,Blueberries,2019,"$132,092.00"
Value of Agricultural Production,Gross Production Value,203,Spain,152,Blueberries,2020,"$120,066.00"
Value of Agricultural Production,Gross Production Value,203,Spain,56,Blueberries,2016,"$108,284.00"
Value of Agricultural Production,Gross Production Value,203,Spain,56,Blueberries,2017,"$164,754.00"
Value of Agricultural Production,Gross Production Value,203,Spain,56,Blueberries,2018,"$185,112.00"
Value of Agricultural Production,Gross Production Value,203,Spain,56,Blueberries,2019,"$273,263.00"
Value of Agricultural Production,Gross Production Value,203,Spain,55,Blueberries,1995,"$18,557.00"
Value of Agricultural Production,Gross Production Value,203,Spain,55,Blueberries,1996,"$19,261.00"
Value of Agricultural Production,Gross Production Value,203,Spain,55,Blueberries,1997,"$19,959.00"
Value of Agricultural Production,Gross Production Value,203,Spain,55,Blueberries,1998,"$20,658.00"
Value of Agricultural Production,Gross Production Value,203,Spain,55,Blueberries,1999,"$21,362.00"
Value of Agricultural Production,Gross Production Value,203,Spain,55,Blueberries,2000,"$22,060.00"
Value of Agricultural Production,Gross Production Value,203,Spain,55,Blueberries,2001,"$22,764.00"
Value of Agricultural Production,Gross Production Value,203,Spain,55,Blueberries,2002,"$23,463.00"
Value of Agricultural Production,Gross Production Value,203,Spain,55,Blueberries,2003,"$24,166.00"
Value of Agricultural Production,Gross Production Value,203,Spain,55,Blueberries,2004,"$24,865.00"
Value of Agricultural Production,Gross Production Value,203,Spain,55,Blueberries,2005,"$25,564.00"
Value of Agricultural Production,Gross Production Value,203,Spain,55,Blueberries,2006,"$26,267.00"
Value of Agricultural Production,Gross Production Value,203,Spain,55,Blueberries,2007,"$26,966.00"
Value of Agricultural Production,Gross Production Value,203,Spain,55,Blueberries,2008,"$27,669.00"
Value of Agricultural Production,Gross Production Value,203,Spain,55,Blueberries,2009,"$28,368.00"
Value of Agricultural Production,Gross Production Value,203,Spain,55,Blueberries,2010,"$29,067.00"
Value of Agricultural Production,Gross Production Value,203,Spain,55,Blueberries,2011,"$29,770.00"
Value of Agricultural Production,Gross Production Value,203,Spain,55,Blueberries,2012,"$30,469.00"
Value of Agricultural Production,Gross Production Value,203,Spain,55,Blueberries,2013,"$51,709.00"
Value of Agricultural Production,Gross Production Value,203,Spain,55,Blueberries,2014,"$91,419.00"
Value of Agricultural Production,Gross Production Value,203,Spain,55,Blueberries,2015,"$91,419.00"
Value of Agricultural Production,Gross Production Value,203,Spain,55,Blueberries,2016,"$108,284.00"
Value of Agricultural Production,Gross Production Value,203,Spain,55,Blueberries,2017,"$153,473.00"
Value of Agricultural Production,Gross Production Value,203,Spain,55,Blueberries,2018,"$188,916.00"
Value of Agricultural Production,Gross Production Value,203,Spain,55,Blueberries,2019,"$231,717.00"
Value of Agricultural Production,Gross Production Value,203,Spain,55,Blueberries,2020,"$210,620.00"
Value of Agricultural Production,Gross Production Value,203,Spain,57,Blueberries,2016,"$119,783.00"
Value of Agricultural Production,Gross Production Value,203,Spain,57,Blueberries,2017,"$186,121.00"
Value of Agricultural Production,Gross Production Value,203,Spain,57,Blueberries,2018,"$218,609.00"
Value of Agricultural Production,Gross Production Value,203,Spain,57,Blueberries,2019,"$305,911.00"
Value of Agricultural Production,Gross Production Value,203,Spain,58,Blueberries,1995,"$20,528.00"
Value of Agricultural Production,Gross Production Value,203,Spain,58,Blueberries,1996,"$21,306.00"
Value of Agricultural Production,Gross Production Value,203,Spain,58,Blueberries,1997,"$22,079.00"
Value of Agricultural Production,Gross Production Value,203,Spain,58,Blueberries,1998,"$22,852.00"
Value of Agricultural Production,Gross Production Value,203,Spain,58,Blueberries,1999,"$23,630.00"
Value of Agricultural Production,Gross Production Value,203,Spain,58,Blueberries,2000,"$24,403.00"
Value of Agricultural Production,Gross Production Value,203,Spain,58,Blueberries,2001,"$25,181.00"
Value of Agricultural Production,Gross Production Value,203,Spain,58,Blueberries,2002,"$25,954.00"
Value of Agricultural Production,Gross Production Value,203,Spain,58,Blueberries,2003,"$26,732.00"
Value of Agricultural Production,Gross Production Value,203,Spain,58,Blueberries,2004,"$27,505.00"
Value of Agricultural Production,Gross Production Value,203,Spain,58,Blueberries,2005,"$28,278.00"
Value of Agricultural Production,Gross Production Value,203,Spain,58,Blueberries,2006,"$29,056.00"
Value of Agricultural Production,Gross Production Value,203,Spain,58,Blueberries,2007,"$29,829.00"
Value of Agricultural Production,Gross Production Value,203,Spain,58,Blueberries,2008,"$30,607.00"
Value of Agricultural Production,Gross Production Value,203,Spain,58,Blueberries,2009,"$31,380.00"
Value of Agricultural Production,Gross Production Value,203,Spain,58,Blueberries,2010,"$32,153.00"
Value of Agricultural Production,Gross Production Value,203,Spain,58,Blueberries,2011,"$32,931.00"
Value of Agricultural Production,Gross Production Value,203,Spain,58,Blueberries,2012,"$33,704.00"
Value of Agricultural Production,Gross Production Value,203,Spain,58,Blueberries,2013,"$57,200.00"
Value of Agricultural Production,Gross Production Value,203,Spain,58,Blueberries,2014,"$101,128.00"
Value of Agricultural Production,Gross Production Value,203,Spain,58,Blueberries,2015,"$101,128.00"
Value of Agricultural Production,Gross Production Value,203,Spain,58,Blueberries,2016,"$119,783.00"
Value of Agricultural Production,Gross Production Value,203,Spain,58,Blueberries,2017,"$169,770.00"
Value of Agricultural Production,Gross Production Value,203,Spain,58,Blueberries,2018,"$208,978.00"
Value of Agricultural Production,Gross Production Value,203,Spain,58,Blueberries,2019,"$256,324.00"
Value of Agricultural Production,Gross Production Value,203,Spain,58,Blueberries,2020,"$232,987.00"
Value of Agricultural Production,Gross Production Value,210,Sweden,152,Blueberries,1966,"$2,969.00"
Value of Agricultural Production,Gross Production Value,210,Sweden,152,Blueberries,1967,"$3,019.00"
Value of Agricultural Production,Gross Production Value,210,Sweden,152,Blueberries,1968,"$3,019.00"
Value of Agricultural Production,Gross Production Value,210,Sweden,152,Blueberries,1969,"$3,093.00"
Value of Agricultural Production,Gross Production Value,210,Sweden,152,Blueberries,1970,"$3,217.00"
Value of Agricultural Production,Gross Production Value,210,Sweden,152,Blueberries,1971,"$3,217.00"
Value of Agricultural Production,Gross Production Value,210,Sweden,152,Blueberries,1972,"$5,939.00"
Value of Agricultural Production,Gross Production Value,210,Sweden,152,Blueberries,1973,"$5,444.00"
Value of Agricultural Production,Gross Production Value,210,Sweden,152,Blueberries,1974,"$6,186.00"
Value of Agricultural Production,Gross Production Value,210,Sweden,152,Blueberries,1975,"$5,939.00"
Value of Agricultural Production,Gross Production Value,210,Sweden,152,Blueberries,1976,"$6,186.00"
Value of Agricultural Production,Gross Production Value,210,Sweden,152,Blueberries,1977,"$7,919.00"
Value of Agricultural Production,Gross Production Value,210,Sweden,152,Blueberries,1978,"$7,919.00"
Value of Agricultural Production,Gross Production Value,210,Sweden,152,Blueberries,1979,"$8,166.00"
Value of Agricultural Production,Gross Production Value,210,Sweden,152,Blueberries,1980,"$7,919.00"
Value of Agricultural Production,Gross Production Value,210,Sweden,152,Blueberries,1981,"$7,671.00"
Value of Agricultural Production,Gross Production Value,210,Sweden,152,Blueberries,1982,"$7,424.00"
Value of Agricultural Production,Gross Production Value,210,Sweden,152,Blueberries,1983,"$7,424.00"
Value of Agricultural Production,Gross Production Value,210,Sweden,152,Blueberries,1984,"$7,424.00"
Value of Agricultural Production,Gross Production Value,210,Sweden,152,Blueberries,1985,"$6,681.00"
Value of Agricultural Production,Gross Production Value,210,Sweden,152,Blueberries,1986,"$6,310.00"
Value of Agricultural Production,Gross Production Value,210,Sweden,152,Blueberries,1987,"$5,939.00"
Value of Agricultural Production,Gross Production Value,210,Sweden,152,Blueberries,1988,"$5,815.00"
Value of Agricultural Production,Gross Production Value,210,Sweden,152,Blueberries,1989,"$5,815.00"
Value of Agricultural Production,Gross Production Value,210,Sweden,152,Blueberries,1990,"$5,840.00"
Value of Agricultural Production,Gross Production Value,210,Sweden,152,Blueberries,1991,$2.00
Value of Agricultural Production,Gross Production Value,210,Sweden,152,Blueberries,1992,$2.00
Value of Agricultural Production,Gross Production Value,210,Sweden,152,Blueberries,1993,$2.00
Value of Agricultural Production,Gross Production Value,210,Sweden,152,Blueberries,1994,$2.00
Value of Agricultural Production,Gross Production Value,210,Sweden,152,Blueberries,1995,$2.00
Value of Agricultural Production,Gross Production Value,210,Sweden,152,Blueberries,1996,$2.00
Value of Agricultural Production,Gross Production Value,210,Sweden,152,Blueberries,1997,$2.00
Value of Agricultural Production,Gross Production Value,210,Sweden,152,Blueberries,1998,$2.00
Value of Agricultural Production,Gross Production Value,210,Sweden,152,Blueberries,1999,$2.00
Value of Agricultural Production,Gross Production Value,210,Sweden,152,Blueberries,2000,$2.00
Value of Agricultural Production,Gross Production Value,210,Sweden,152,Blueberries,2001,$7.00
Value of Agricultural Production,Gross Production Value,210,Sweden,152,Blueberries,2002,$15.00
Value of Agricultural Production,Gross Production Value,210,Sweden,152,Blueberries,2003,$25.00
Value of Agricultural Production,Gross Production Value,210,Sweden,152,Blueberries,2004,$25.00
Value of Agricultural Production,Gross Production Value,210,Sweden,152,Blueberries,2005,$25.00
Value of Agricultural Production,Gross Production Value,210,Sweden,152,Blueberries,2006,$25.00
Value of Agricultural Production,Gross Production Value,210,Sweden,152,Blueberries,2007,$49.00
Value of Agricultural Production,Gross Production Value,210,Sweden,152,Blueberries,2008,$49.00
Value of Agricultural Production,Gross Production Value,210,Sweden,152,Blueberries,2009,$49.00
Value of Agricultural Production,Gross Production Value,210,Sweden,152,Blueberries,2010,$74.00
Value of Agricultural Production,Gross Production Value,210,Sweden,152,Blueberries,2011,$74.00
Value of Agricultural Production,Gross Production Value,210,Sweden,152,Blueberries,2012,$99.00
Value of Agricultural Production,Gross Production Value,210,Sweden,152,Blueberries,2013,$99.00
Value of Agricultural Production,Gross Production Value,210,Sweden,152,Blueberries,2014,$148.00
Value of Agricultural Production,Gross Production Value,210,Sweden,152,Blueberries,2015,$148.00
Value of Agricultural Production,Gross Production Value,210,Sweden,152,Blueberries,2016,$148.00
Value of Agricultural Production,Gross Production Value,210,Sweden,152,Blueberries,2017,$173.00
Value of Agricultural Production,Gross Production Value,210,Sweden,152,Blueberries,2018,$198.00
Value of Agricultural Production,Gross Production Value,210,Sweden,152,Blueberries,2019,$223.00
Value of Agricultural Production,Gross Production Value,210,Sweden,152,Blueberries,2020,$223.00
Value of Agricultural Production,Gross Production Value,211,Switzerland,152,Blueberries,1991,$257.00
Value of Agricultural Production,Gross Production Value,211,Switzerland,152,Blueberries,1992,$275.00
